operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.447885,-99.190185",4200000.0,MXN,4276139.93,227351.46,176.0,176.0,1291.769659090909,23863.636363636364,,1.0,,http://miguel-hidalgo-df.properati.com.mx/4gv_venta_apartamento_miguel-hidalgo
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.387014,-99.147406",2244000.0,MXN,2284680.34,121470.63,68.0,68.0,1786.3327941176472,33000.0,,4.0,,http://benito-juarez.properati.com.mx/4i5_venta_apartamento_benito-juarez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.387683,-99.174712",1990000.0,MXN,2026075.69,107721.28,150.0,150.0,718.1418666666667,13266.666666666666,,6.0,,http://benito-juarez.properati.com.mx/4jl_venta_apartamento_benito-juarez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.454851,-99.178049",1000000.0,MXN,1018128.55,54131.3,63.0,63.0,859.2269841269841,15873.015873015873,,6.0,,http://miguel-hidalgo-df.properati.com.mx/4jm_venta_apartamento_miguel-hidalgo
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.441539,-99.144553",500000.0,MXN,509064.27,27065.65,45.0,45.0,601.458888888889,11111.111111111111,,4.0,,http://cuauhtemoc.properati.com.mx/4jo_venta_apartamento_cuauhtemoc
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.458765,-99.178604",671000.0,MXN,683164.21,36322.1,77.0,77.0,471.7155844155844,8714.285714285714,,5.0,,http://miguel-hidalgo-df.properati.com.mx/4jp_venta_apartamento_miguel-hidalgo
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|,"19.538101,-99.142645",293000.0,MXN,298311.64,15860.47,44.0,44.0,360.4652272727273,6659.090909090909,,4.0,,http://gustavo-a-madero.properati.com.mx/4jq_venta_apartamento_gustavo-a-madero
sell,apartment,|México|Distrito Federal|Venustiano Carranza|,"19.426974,-99.10489",1334000.0,MXN,1358183.41,72211.15,67.0,67.0,1077.778358208955,19910.44776119403,,1.0,,http://venustiano-carranza.properati.com.mx/4jx_venta_apartamento_venustiano-carranza
sell,house,|México|Distrito Federal|Cuauhtémoc|,"19.412874,-99.173954",3770000.0,MXN,3838344.63,204075.0,166.0,166.0,1229.367469879518,22710.84337349397,,,,http://cuauhtemoc.properati.com.mx/4jz_venta_casa_cuauhtemoc
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.431715,-99.191166",4800000.0,MXN,4887017.06,259830.24,,,,,,,,http://miguel-hidalgo-df.properati.com.mx/88z_venta_apartamento_miguel-hidalgo
sell,house,|México|Distrito Federal|Gustavo A. Madero|,,1480000.0,MXN,1466611.4,77975.99,,126.0,,11746.031746031746,,6.0,,http://gustavo-a-madero.properati.com.mx/2y0j_venta_casa_gustavo-a-madero
sell,house,|México|Distrito Federal|Benito Juárez|,"19.380392,-99.14769",13000000.0,MXN,12882398.32,684924.28,,449.0,,28953.229398663698,,,,http://benito-juarez.properati.com.mx/3s33_venta_casa_benito-juarez_isabel-la-catolica_0
sell,house,|México|Distrito Federal|Cuajimalpa de Morelos|Cooperativa Palo Alto|,"19.390336,-99.249235",2100000.0,USD,39497850.0,2100000.0,,900.0,,2333.333333333333,,,,http://cooperativa-palo-alto.properati.com.mx/3xh2_venta_casa_cuajimalpa-de-morelos_paseo-de-laureles_0
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|Cumbres Reforma|,"19.379891,-99.265252",800000.0,USD,15046800.0,800000.0,,604.0,,1324.5033112582782,,,,http://cumbres-reforma.properati.com.mx/3xh4_venta_departamentos_cuajimalpa-de-morelos_bosques-de-toronjos_0
sell,house,|México|Distrito Federal|Tlalpan|San Pedro Mártir|,"19.266682,-99.165026",10500000.0,MXN,10405013.98,553208.07,,720.0,,14583.333333333334,,,,http://san-pedro-martir.properati.com.mx/3xtl_venta_casa_tlalpan_carretera-federal-mexico-cuernavaca_0
sell,house,|México|Distrito Federal|Benito Juárez|,"23.634501,-102.552788",1870000.0,MXN,1853083.38,98523.72,,224.0,,8348.214285714286,,,,http://benito-juarez.properati.com.mx/3yv2_venta_casa_benito-juarez_monrovia_1
sell,house,|México|Distrito Federal|Tlalpan|Héroes de Padierna|,,33000000.0,MXN,32701473.0,1738653.96,,3287.0,,10039.549741405535,,,,http://heroes-de-padierna-tlalpan.properati.com.mx/3zqs_venta_casa_tlalpan_malvon
sell,house,|México|Distrito Federal|Álvaro Obregón|Lomas de San Angel Inn|,"19.3447,-99.212753",9500000.0,MXN,9414060.32,500521.59,,450.0,,21111.11111111111,,,,http://lomas-de-san-angel-inn.properati.com.mx/43ee_venta_casa_lomas-de-san-angel-inn_la-loma_0
sell,house,|México|Distrito Federal|Tlalpan|Toriello Guerra|,"19.295442,-99.157236",6400000.0,MXN,6342103.75,337193.49,,483.0,,13250.517598343686,,,,http://toriello-guerra.properati.com.mx/48zn_venta_casa_tlalpan
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.428791,-99.200353",950000.0,USD,17868075.0,950000.0,,165.0,,5757.575757575758,,,,http://miguel-hidalgo-df.properati.com.mx/4f14_venta_departamentos_miguel-hidalgo_edgar-allan-poe_0
sell,house,|México|Distrito Federal|Miguel Hidalgo|,"19.400046,-99.253814",2000000.0,USD,37617000.0,2000000.0,,1300.0,,1538.4615384615386,,,,http://miguel-hidalgo-df.properati.com.mx/4ffd_venta_casa_miguel-hidalgo_bosques-de-avellanos_0
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.429857,-99.194502",979000.0,USD,18413521.5,979000.0,,178.0,,5500.0,,,,http://miguel-hidalgo-df.properati.com.mx/4fg0_venta_departamentos_miguel-hidalgo_eugenio-sue_0
sell,house,|México|Distrito Federal|Tláhuac|Del Mar|,"19.291953,-99.056278",2300000.0,MXN,2279193.52,121178.91,,450.0,,5111.111111111111,,,,http://del-mar.properati.com.mx/4if5_venta_casa_tlahuac
sell,house,|México|Distrito Federal|La Magdalena Contreras|,"19.306549,-99.239067",6500000.0,MXN,6441199.16,342462.14,,475.0,,13684.21052631579,,,,http://la-magdalena-contreras.properati.com.mx/4kty_venta_casa_la-magdalena-contreras_cerrada-de-lerdo
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.301469,-99.203989",12000000.0,MXN,11891444.66,632237.8,,500.0,,24000.0,,,,http://alvaro-obregon.properati.com.mx/4ne9_venta_casa_jardines-en-la-montana_jardines-en-la-montana_102
sell,house,|México|Distrito Federal|Tláhuac|Del Mar|,"19.286831,-99.059875",4400000.0,MXN,4360196.25,231820.52,,390.0,,11282.05128205128,,,,http://del-mar.properati.com.mx/4oda_venta_casa_tlahuac
sell,house,|México|Distrito Federal|Miguel Hidalgo|Bosque de las Lomas|,"19.4010793,-99.2480728",32000000.0,MXN,31710519.34,1685967.48,835.0,,2019.122730538922,,,8.0,,http://bosque-de-las-lomas.properati.com.mx/4opl_venta_casa_bosque-de-las-lomas
sell,store,|México|Distrito Federal|Cuauhtémoc|,"19.413381,-99.13367",4500000.0,MXN,4459291.65,237089.17,,350.0,,12857.142857142857,,,,http://cuauhtemoc.properati.com.mx/4ozi_venta_local_cuauhtemoc_avenida-del-taller_0
sell,house,|México|Distrito Federal|Miguel Hidalgo|,"19.404343,-99.248042",760000.0,USD,14294460.0,760000.0,,480.0,,1583.3333333333333,,,,http://miguel-hidalgo-df.properati.com.mx/4p1t_venta_casa_miguel-hidalgo_bosque-de-ombues_0
sell,house,|México|Distrito Federal|Miguel Hidalgo|,"19.404343,-99.248042",790000.0,USD,14858715.0,790000.0,,480.0,,1645.8333333333333,,,,http://miguel-hidalgo-df.properati.com.mx/4p1u_venta_casa_miguel-hidalgo_bosque-de-ombues_0
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.438172,-99.203904",807300.0,USD,15184102.05,807300.0,,186.0,,4340.322580645161,,,,http://miguel-hidalgo-df.properati.com.mx/4p25_venta_departamentos_miguel-hidalgo_socrates_0
sell,apartment,|México|Distrito Federal|Tlalpan|Jardines del Ajusco|,"19.284228,-99.215038",8880000.0,MXN,8799669.01,467855.97,,161.0,,55155.27950310559,,,,http://jardines-del-ajusco.properati.com.mx/4q41_venta_departamentos_tlalpan_av-union_0
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Olivar de los Padres|,"19.341081,-99.207597",3250000.0,MXN,3220599.58,171231.07,,90.0,,36111.11111111111,,,,http://olivar-de-los-padres.properati.com.mx/4s29_venta_departamentos_olivar-de-los-padres_av-toluca_0
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Torres de Potrero|,"19.331932,-99.246689",2340000.0,MXN,2318831.69,123286.37,,59.0,,39661.01694915255,,,,http://torres-de-potrero.properati.com.mx/4s4l_venta_departamentos_torres-de-potrero_av-de-las-torres-citta-san-jeronimo-preventa
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.392256,-99.156281",2526620.0,MXN,2503763.44,133118.72,,76.0,,33245.0,,,,http://benito-juarez.properati.com.mx/4sid_venta_departamentos_benito-juarez_cuauhtemoc_590
sell,house,|México|Distrito Federal|Azcapotzalco|,"19.477827,-99.216217",2993000.0,MXN,2965924.4,157690.64,,229.0,,13069.868995633187,,,,http://azcapotzalco.properati.com.mx/4x0j_venta_casa_azcapotzalco_abrhaam-sanchez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Granada|,"19.438032,-99.18863",4000000.0,MXN,3963814.82,210745.93,,53.0,,75471.69811320755,,,,http://granada.properati.com.mx/4x65_venta_departamentos_miguel-hidalgo_ejercito-nacional_453
sell,house,|México|Distrito Federal|Tlalpan|Toriello Guerra|,"19.291513,-99.16213",11500000.0,MXN,11395967.83,605894.56,,485.0,,23711.340206185567,,,,http://toriello-guerra.properati.com.mx/4x7f_venta_casa_tlalpan_coapa_0
sell,house,|México|Distrito Federal|Miguel Hidalgo|Argentina Antigua|,"19.457585,-99.201651",5850000.0,MXN,5797079.31,308215.93,,490.0,,11938.77551020408,,,,http://argentina-antigua.properati.com.mx/4x8k_venta_casa_miguel-hidalgo_lago-viedma_9
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|Bosques de las Lomas|,"19.387671,-99.254385",15700000.0,MXN,15557973.46,827177.79,,485.0,,32371.13402061856,,,,http://bosques-de-las-lomas.properati.com.mx/4yoj_venta_departamentos_cuajimalpa-de-morelos_bosques-de-cidros_76
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.493224,-99.111765",2100000.0,MXN,2081002.72,110641.61,,120.0,,17500.0,,,,http://gustavo-a-madero.properati.com.mx/53sc_venta_casa_gustavo-a-madero_priv-veracruz_1
sell,house,|México|Distrito Federal|Tlalpan|,"19.284397,-99.195494",20000000.0,MXN,19819074.49,1053729.67,,995.0,,20100.502512562813,,,,http://tlalpan.properati.com.mx/55pp_venta_casa_tlalpan
sell,apartment,|México|Distrito Federal|Tlalpan|Jardines en la Montaña|,"19.301467,-99.203991",8300000.0,MXN,8224915.85,437297.81,,240.0,,34583.333333333336,,,,http://jardines-en-la-montana.properati.com.mx/5606_venta_departamentos_tlalpan_jardines-en-la-montana_112
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.359749,-99.144379",4990000.0,MXN,4944859.03,262905.55,,145.0,,34413.793103448275,,,,http://benito-juarez.properati.com.mx/579w_venta_departamentos_benito-juarez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Granada|,"19.438042,-99.188619",9200000.0,MXN,9116774.3,484715.65,,100.0,,92000.0,,,,http://granada.properati.com.mx/5c0i_venta_departamentos_miguel-hidalgo_ejercito-nacional_453
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Granada|,"19.438032,-99.188641",6000000.0,MXN,5945722.33,316118.9,,90.0,,66666.66666666667,,,,http://granada.properati.com.mx/5fz1_venta_departamentos_miguel-hidalgo_ejercito-nacional_453
sell,house,|México|Distrito Federal|Tlalpan|,"19.281164,-99.20237",7500000.0,MXN,7432152.81,395148.62,,215.0,,34883.72093023256,,,,http://tlalpan.properati.com.mx/5g37_venta_casa_tlalpan_encinos_0
sell,house,|México|Distrito Federal|Coyoacán|Romero de Terreros|,"19.3395,-99.172601",19800000.0,MXN,19620883.69,1043192.37,,1750.0,,11314.285714285714,,,,http://romero-de-terreros.properati.com.mx/5gv7_venta_casa_coyoacan_cerro-del-agua_48
sell,house,|México|Distrito Federal|Miguel Hidalgo|,"19.405274,-99.248578",15000000.0,MXN,14864305.82,790297.25,,395.0,,37974.6835443038,,,,http://miguel-hidalgo-df.properati.com.mx/5l7m_venta_casa_miguel-hidalgo_bosque-de-ombues_0
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.390749,-99.161623",5330000.0,MXN,5281783.22,280818.95,,141.0,,37801.41843971631,,,,http://benito-juarez.properati.com.mx/796m_venta_departamentos_benito-juarez_nicolas-san-juan_0
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.435352,-99.210749",1368270.0,USD,25735106.29,1368270.0,,297.0,,4606.969696969697,,,,http://miguel-hidalgo-df.properati.com.mx/8sx2_venta_departamentos_miguel-hidalgo_horacio_0
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.454812,-99.129659",920000.0,MXN,911677.33,48471.56,,62.0,,14838.709677419354,,,,http://cuauhtemoc.properati.com.mx/8t7l_venta_departamentos_cuauhtemoc_calzada-de-guadalupe_14
sell,house,|México|Distrito Federal|Coyoacán|,"19.32489,-99.108955",2000000.0,MXN,1981907.31,105372.96,,160.0,,12500.0,,,,http://coyoacan.properati.com.mx/8usw_venta_casa_coyoacan_manuela-saenz_69
sell,apartment,|México|Distrito Federal|Álvaro Obregón|,"19.33705,-99.195769",7200000.0,MXN,7134866.79,379342.68,,140.0,,51428.57142857143,,,,http://alvaro-obregon.properati.com.mx/8v0m_venta_departamentos_alvaro-obregon_av-san-jeronimo_0
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Tlaxpana|,"19.438863,-99.172203",1250000.0,MXN,1238692.07,65858.1,,60.0,,20833.33333333333,,,,http://tlaxpana.properati.com.mx/8xfc_venta_departamentos_miguel-hidalgo_izcoatl_0
sell,house,|México|Distrito Federal|Tlalpan|Villa Lázaro Cárdenas|,"19.299652,-99.142998",7100000.0,MXN,7035771.39,374074.03,,300.0,,23666.666666666668,,,,http://villa-lazaro-cardenas.properati.com.mx/8yrn_venta_casa_tlalpan_calzada-acoxpa_0
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.427759,-99.195619",1371500.0,USD,25795857.75,1371500.0,,201.0,,6823.3830845771145,,,,http://miguel-hidalgo-df.properati.com.mx/95hb_venta_departamentos_miguel-hidalgo_tennyson_0
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.410904,-99.144807",463520.0,MXN,459326.7,24421.23,,50.0,,9270.4,,,,http://cuauhtemoc.properati.com.mx/99t8_venta_departamentos_cuauhtemoc_dr-marquez_0
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.364891,-99.148384",2850000.0,MXN,2824217.96,150156.47,,130.0,,21923.07692307692,,,,http://benito-juarez.properati.com.mx/9av7_venta_departamentos_benito-juarez
sell,house,|México|Distrito Federal|Xochimilco|,"19.267543,-99.136589",2667500.0,MXN,2643368.97,140541.19,,160.0,,16671.875,,,,http://xochimilco.properati.com.mx/9c34_venta_casa_xochimilco_cd-camino-real-ajusco_515
sell,house,|México|Distrito Federal|Álvaro Obregón|Puerta Grande|,"19.3567105061,-99.2353498936",1115000.0,MXN,1104913.23,58745.42,92.0,,638.5371739130435,,,4.0,,http://puerta-grande.properati.com.mx/9e3f_venta_casa_alvaro-obregon
sell,apartment,|México|Distrito Federal|Iztapalapa|San Pablo|,"19.3603443968,-99.089448452",500000.0,MXN,495476.82,26343.24,48.0,,548.8175,,,2.0,,http://san-pablo.properati.com.mx/9e3n_venta_departamentos_iztapalapa
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.381022628,-99.1796243191",3741000.0,MXN,3707157.79,197100.13,,,,,,3.0,,http://benito-juarez.properati.com.mx/9gmv_venta_departamento_benito-juarez
sell,apartment,|México|Distrito Federal|Coyoacán|,"19.3223515626,-99.1034924984",1015000.0,MXN,1005818.01,53476.78,58.0,,922.013448275862,,,2.0,,http://coyoacan.properati.com.mx/9hbi_venta_departamento_coyoacan
sell,house,|México|Distrito Federal|Tlalpan|Villa Lázaro Cárdenas|,"19.295734,-99.146996",5850000.0,MXN,5797079.31,308215.93,,620.0,,9435.483870967742,,,,http://villa-lazaro-cardenas.properati.com.mx/9jby_venta_casa_tlalpan
sell,store,|México|Distrito Federal|Cuauhtémoc|,"19.439112,-99.146454",2100000.0,MXN,2081002.72,110641.61,,60.0,,35000.0,,,,http://cuauhtemoc.properati.com.mx/9jcc_venta_local_cuauhtemoc_zarco_1
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Santa Fe|,"19.3863928,-99.2255625",7000000.0,MXN,6936675.98,368805.38,,,,,,2.0,,http://santa-fe.properati.com.mx/9k9t_venta_departamento_alvaro-obregon
sell,house,|México|Distrito Federal|Benito Juárez|,"19.401406,-99.156836",2353190.0,MXN,2331902.28,123981.3,,250.0,,9412.76,,,,http://benito-juarez.properati.com.mx/9lww_venta_casa_benito-juarez_5-de-febrero_0
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|Club de Golf Bosques|,"19.3779901,-99.2820233",2500000.0,USD,47021250.0,2500000.0,,,,,,3.0,,http://club-de-golf-bosques.properati.com.mx/9m61_venta_departamento_cuajimalpa-de-morelos
sell,house,|México|Distrito Federal|Álvaro Obregón|Jardines del Pedregal|,"19.315765,-99.216588",42000000.0,MXN,41620056.5,2212832.31,,900.0,,46666.66666666666,,,,http://jardines-del-pedregal.properati.com.mx/9o84_renta_departamento_cuauhtemoc_zamora_0
