operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|México|Distrito Federal|Xochimilco|San Lucas Xochimanca|,"19.246851,-99.114598",3000000.0,MXN,2972861.16,158059.45,,186.0,,16129.032258064515,,,,http://san-lucas-xochimanca.properati.com.mx/pn0e_venta_casa_san-lucas-xochimanca_acueducto_5000_estrategias-inmobiliaria
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Olivar de los Padres|,"19.341176,-99.217558",1597333.0,MXN,1582882.92,84157.85,,90.0,,17748.144444444446,,,,http://olivar-de-los-padres.properati.com.mx/pn0k_venta_departamento_olivar-de-los-padres_av-toluca_411_marcelina-hernandez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|San Juan de Aragón|,"19.470272,-99.089988",801600.0,MXN,794348.4,42233.48,,64.0,,12525.0,,,,http://san-juan-de-aragon.properati.com.mx/pn0l_venta_departamento_san-juan-de-aragon_puerto-oporto_64_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Argentina Antigua|,"19.456145,-99.201167",1038000.0,MXN,1028609.96,54688.57,,65.0,,15969.23076923077,,,,http://argentina-antigua.properati.com.mx/pn0n_venta_departamento_argentina-antigua_lago-san-martin_58_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Cuauhtémoc|,"19.408022,-99.164208",7500000.0,MXN,7432152.81,395148.62,,350.0,,21428.571428571428,,,,http://cuauhtemoc.properati.com.mx/pn0p_venta_casa_cuauhtemoc_nautla_alejandro-ramirez_e7e
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.445743,-99.174986",722986.0,MXN,716445.67,38091.59,,70.0,,10328.371428571429,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn0v_venta_departamento_anahuac_lago-de-chapala_46_adami-delgadillo
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.434324,-99.163681",1370667.0,MXN,1358267.48,72215.62,,90.0,,15229.633333333331,,,,http://cuauhtemoc.properati.com.mx/pn10_venta_departamento_cuauhtemoc_ignacio-manuel-altamirano_130_marcelina-hernandez
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.437147,-99.167073",1000000.0,MXN,990953.65,52686.48,,80.0,,12500.0,,,,http://cuauhtemoc.properati.com.mx/pn12_venta_departamento_cuauhtemoc_francisco-diaz-covarrubias_82_alejandro-ramirez_e7e
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|Vallejo|,"19.467806,-99.130254",593800.0,MXN,588428.24,31285.23,,74.0,,8024.324324324324,,,,http://vallejo.properati.com.mx/pn1b_venta_departamento_vallejo_schumann_117_javier-perez-rodriguez
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.349086,-99.220202",2336667.0,MXN,2315528.72,123110.76,,100.0,,23366.67,,,,http://alvaro-obregon.properati.com.mx/pn1q_venta_casa_alvaro-obregon_arrecife_76_marcelina-hernandez
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.452751,-99.056419",1795500.0,MXN,1779257.39,94598.58,,155.0,,11583.870967741936,,,,http://gustavo-a-madero.properati.com.mx/pn1x_venta_casa_gustavo-a-madero_2a-cerrada-697_0_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Iztapalapa|San Andrés Tetepilco|,"19.369859,-99.135812",666840.0,MXN,660807.49,35133.45,,50.0,,13336.8,,,,http://san-andres-tetepilco.properati.com.mx/pn25_venta_departamento_san-andres-tetepilco_tultepec_48_victor-alberto-ramirez-diaz
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.493006,-99.133455",3402000.0,MXN,3371224.44,179239.41,,440.0,,7731.818181818182,,,,http://gustavo-a-madero.properati.com.mx/pn3t_venta_casa_gustavo-a-madero_av-otavalos_0_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.367931,-99.170262",2290000.0,MXN,2269283.89,120652.04,,120.0,,19083.33333333333,,,,http://benito-juarez.properati.com.mx/pn41_venta_departamento_benito-juarez_amores_1636_fernando-vazquez_act
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.457982,-99.19269",846000.0,MXN,838346.75,44572.76,,65.0,,13015.384615384615,,,,http://miguel-hidalgo-df.properati.com.mx/pn4j_venta_departamento_miguel-hidalgo_lago-esclavos_12_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.385989,-99.186285",1507500.0,MXN,1493862.66,79424.87,,80.0,,18843.75,,,,http://benito-juarez.properati.com.mx/pn54_venta_departamento_benito-juarez_av-revolucion_624_fernando-vazquez_act
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.449997,-99.18117",791113.0,MXN,783956.33,41680.96,,70.0,,11301.614285714286,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn5k_venta_departamento_anahuac_lago-iseo_33_ivan-andres-martinez
sell,house,|México|Distrito Federal|Iztapalapa|,"19.326688,-99.093717",3350000.0,MXN,3319694.98,176499.72,,213.0,,15727.699530516433,,,,http://iztapalapa.properati.com.mx/pn6d_venta_casa_iztapalapa_lesbos_0_tonatiuh-villanueva
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Argentina Antigua|,"19.456145,-99.201167",1038000.0,MXN,1028609.96,54688.57,,70.0,,14828.57142857143,,,,http://argentina-antigua.properati.com.mx/pn6e_venta_departamento_argentina-antigua_lago-san-martin_58_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.427918,-99.199267",,,,,,337.0,,,,,,http://miguel-hidalgo-df.properati.com.mx/pn6j_venta_departamento_miguel-hidalgo_campos-eliseos_231_isaac-holoschutz
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.440569,-99.177506",955934.0,MXN,947286.34,50364.8,,82.0,,11657.731707317073,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn72_venta_departamento_anahuac_laguna-de-mayran_375_victor-alberto-ramirez-diaz
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.445816,-99.170462",1139635.0,MXN,1129325.53,60043.36,,70.0,,16280.5,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn78_venta_departamento_anahuac_lago-tlahuac_4_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|,"19.490054,-99.093551",937100.0,MXN,928622.66,49372.5,,62.0,,15114.516129032258,,,,http://gustavo-a-madero.properati.com.mx/pn7e_venta_departamento_gustavo-a-madero_av-eduardo-molina_1720_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Popotla|,"19.452419,-99.175058",980000.0,MXN,971134.57,51632.75,,63.0,,15555.555555555557,,,,http://popotla.properati.com.mx/pn7l_venta_departamento_popotla_calzada-mexico-tacuba_362_victor-alberto-ramirez-diaz
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.445816,-99.170462",1372550.0,MXN,1360133.48,72314.83,,70.0,,19607.85714285714,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn7o_venta_departamento_anahuac_lago-tlahuac_4_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|Tepeyac Insurgentes|,"19.487416,-99.118006",708100.0,MXN,701694.16,37307.29,,67.0,,10568.65671641791,,,,http://tepeyac-insurgentes.properati.com.mx/pn88_venta_departamento_tepeyac-insurgentes_calzada-de-los-misterios_60_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Escandón|,"19.397059,-99.184501",962820.0,MXN,954110.06,50727.6,,76.0,,12668.684210526317,,,,http://escandon-miguel-hidalgo.properati.com.mx/pn8d_venta_departamento_escandon_martires-de-tacubaya_42_victor-alberto-ramirez-diaz
sell,house,|México|Distrito Federal|Álvaro Obregón|Olivar de los Padres|,"19.340695,-99.211606",5590000.0,MXN,5539431.27,294517.44,,297.0,,18821.548821548826,,,,http://olivar-de-los-padres.properati.com.mx/pn8f_venta_casa_olivar-de-los-padres_av-toluca_9_irvin-martinez_9s5
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.445816,-99.170462",1372550.0,MXN,1360133.48,72314.83,,65.0,,21116.153846153848,,,,http://anahuac-miguel-hidalgo.properati.com.mx/pn8h_venta_departamento_anahuac_lago-tlahuac_4_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Venustiano Carranza|,"19.424041,-99.098398",5250000.0,MXN,5202506.89,276604.03,,472.0,,11122.881355932202,,,,http://venustiano-carranza.properati.com.mx/pn8k_venta_casa_venustiano-carranza_oriente-172_21_lo-bueno-de-latierra
sell,house,|México|Distrito Federal|Gustavo A. Madero|San Pedro Zacatenco|,"19.50772,-99.121305",3185000.0,MXN,3156187.61,167806.45,,289.0,,11020.76124567474,,,,http://san-pedro-zacatenco.properati.com.mx/pn8s_venta_casa_san-pedro-zacatenco_cartagena_0_javier-perez-rodriguez
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.360664,-99.227791",3200000.0,MXN,3171051.78,168596.74,,100.0,,32000.0,,,,http://alvaro-obregon.properati.com.mx/pn8x_venta_casa_alvaro-obregon_av-centenario_9_irvin-martinez_9s5
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.443178,-99.20237",1989329.0,MXN,1971332.99,104810.75,,60.0,,33155.48333333333,,,,http://miguel-hidalgo-df.properati.com.mx/pn91_venta_departamento_miguel-hidalgo_lago-zurich_168_jorge-ramirez-linares
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1150400.0,MXN,1139993.15,60610.53,,70.0,,16434.285714285714,,,,http://daniel-garza.properati.com.mx/pn92_venta_departamento_daniel-garza_jose-maria-medivil_13_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|,"19.485465,-99.13018",1192800.0,MXN,1182009.46,62844.43,,70.0,,17040.0,,,,http://gustavo-a-madero.properati.com.mx/pn9b_venta_departamento_gustavo-a-madero_cerrada-francisco-moreno_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1139400.0,MXN,1129092.49,60030.97,,70.0,,16277.142857142857,,,,http://daniel-garza.properati.com.mx/pn9c_venta_departamento_daniel-garza_jose-maria-mendivil_13_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1081100.0,MXN,1071319.93,56959.35,,70.0,,15444.285714285714,,,,http://daniel-garza.properati.com.mx/pn9i_venta_departamento_daniel-garza_jose-maria-mendivil_13_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Álvaro Obregón|,"19.38696,-99.219493",2587000.0,MXN,2563597.23,136299.93,,70.0,,36957.142857142855,,,,http://alvaro-obregon.properati.com.mx/pn9l_venta_departamento_alvaro-obregon_camino-a-santa-fe_9_irvin-martinez_9s5
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1163600.0,MXN,1153073.71,61305.99,,70.0,,16622.85714285714,,,,http://daniel-garza.properati.com.mx/pn9m_venta_departamento_daniel-garza_jose-maria-mendivil_13_ivan-andres-martinez
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.409095,-99.163216",4430000.0,MXN,4389924.96,233401.12,,74.0,,59864.86486486487,,,,http://cuauhtemoc.properati.com.mx/pn9n_venta_departamento_cuauhtemoc_aguascalientes_51_ivan-ortiz
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1143800.0,MXN,1133452.87,60262.8,,70.0,,16340.0,,,,http://daniel-garza.properati.com.mx/pn9u_venta_departamento_daniel-garza_jose-maria-mendivil_13_ivan-andres-martinez
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.343714,-99.211845",4600000.0,MXN,4558387.05,242357.82,,350.0,,13142.857142857143,,,,http://alvaro-obregon.properati.com.mx/pna2_venta_casa_alvaro-obregon_decierto-de-los-leones_9_irvin-martinez_9s5
sell,house,|México|Distrito Federal|Iztapalapa|Aculco|,"19.372453,-99.106977",3650000.0,MXN,3616981.0,192305.66,,308.0,,11850.64935064935,,,,http://aculco.properati.com.mx/pnaj_venta_casa_aculco_trabajadores-sociales_20_juan-hernandez_b3h
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.417661,-99.177753",6271000.0,MXN,6214270.65,330396.93,,143.0,,43853.146853146856,,,,http://cuauhtemoc.properati.com.mx/pnao_venta_departamento_cuauhtemoc_juan-de-la-barrera_116_ivan-ortiz
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Carola|,"19.386852,-99.194748",750000.0,MXN,743215.24,39514.86,,70.0,,10714.285714285714,,,,http://carola.properati.com.mx/pnap_venta_departamento_carola_neillie-campobello_3_irvin-martinez_9s5
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Alfonso XIII|,"19.378481,-99.197672",1100000.0,MXN,1090049.06,57955.13,,65.0,,16923.076923076922,,,,http://alfonso-xiii.properati.com.mx/pnax_venta_departamento_alfonso-xiii_olivar_6_irvin-martinez_9s5
sell,house,|México|Distrito Federal|Álvaro Obregón|Chimalistac|,"19.344559,-99.186447",17250000.0,MXN,17093951.74,908841.84,,100.0,,172500.0,,,,http://chimalistac.properati.com.mx/pnb7_venta_casa_chimalistac_rafael-checa_4_irvin-martinez_9s5
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.380951,-99.13662",1050000.0,MXN,1040501.26,55320.8,,65.0,,16153.846153846154,,,,http://benito-juarez.properati.com.mx/pnb9_venta_departamento_benito-juarez_virginia_mexico-invest-capital
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"23.634501,-102.552788",2045270.0,MXN,2026767.84,107758.08,,110.0,,18593.36363636364,,,,http://gustavo-a-madero.properati.com.mx/pnbc_venta_casa_gustavo-a-madero_avenida-631_0_alberto-carrillo-mendez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Santo Tomas|,"19.451872,-99.173522",1270000.0,MXN,1258511.15,66911.83,,65.0,,19538.46153846154,,,,http://santo-tomas.properati.com.mx/pnbi_venta_departamento_santo-tomas_mar-mediterraneo_272_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Benito Juárez|,"19.382013,-99.188522",6000000.0,MXN,5945722.33,316118.9,,330.0,,18181.81818181818,,,,http://benito-juarez.properati.com.mx/pnbk_venta_casa_benito-juarez_rembrandt-excelente-casa-para-remodelar-o-tirar_0_invest4-real-estate
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|Industrial|,"19.473632,-99.122532",800000.0,MXN,792762.85,42149.18,,67.0,,11940.298507462689,,,,http://industrial.properati.com.mx/pnbl_venta_departamento_industrial_escuela-industrial_javier-perez-rodriguez
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.465225,-99.093172",1874613.0,MXN,1857654.6,98766.76,,99.0,,18935.484848484848,,,,http://gustavo-a-madero.properati.com.mx/pnbo_venta_casa_gustavo-a-madero_1509_0_alberto-carrillo-mendez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|Guadalupe Victoria|,"19.470215,-99.140075",899500.0,MXN,891362.83,47391.49,,64.0,,14054.6875,,,,http://guadalupe-victoria.properati.com.mx/pnbs_venta_departamento_guadalupe-victoria_godard_12_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.443178,-99.20237",5450000.0,MXN,5400697.7,287141.33,,90.0,,60555.55555555556,,,,http://miguel-hidalgo-df.properati.com.mx/pnbx_venta_departamento_miguel-hidalgo_presa-falcon_0_bos-inmobiliaria
sell,apartment,|México|Distrito Federal|Iztapalapa|La Planta|,"19.29292,-99.064874",580000.0,MXN,574753.15,30558.16,,57.0,,10175.438596491227,,,,http://la-planta.properati.com.mx/pnc3_venta_departamento_la-planta_molino_25_omar-flores
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.411112,-99.193066",1180000.0,MXN,1169325.38,62170.05,,65.0,,18153.846153846152,,,,http://miguel-hidalgo-df.properati.com.mx/pnca_venta_departamento_miguel-hidalgo_av-contituyentes_247_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Gustavo A. Madero|Industrial|,"19.473623,-99.124863",2325966.0,MXN,2304924.68,122546.97,,147.0,,15822.897959183674,,,,http://industrial.properati.com.mx/pncc_venta_casa_industrial_norte-24_0_alberto-carrillo-mendez
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Torres de Potrero|,"19.333901,-99.240356",2590000.0,MXN,2566570.1,136457.99,,62.0,,41774.1935483871,,,,http://torres-de-potrero.properati.com.mx/pncd_venta_departamento_torres-de-potrero_av-de-las-torres_jcm-bienes-raices
sell,house,|México|Distrito Federal|Gustavo A. Madero|,,2210000.0,MXN,2190007.57,116437.12,,302.0,,7317.880794701987,,,,http://gustavo-a-madero.properati.com.mx/pncf_venta_casa_gustavo-a-madero_norte-82_0_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Coyoacán|,"19.323772,-99.116562",754900.0,MXN,748070.84,39773.02,,70.0,,10784.285714285714,,,,http://coyoacan.properati.com.mx/pncp_venta_departamento_coyoacan_andador_13_ivonne-santillan
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.410833,-99.192222",2501000.0,MXN,2478375.16,131768.89,,90.0,,27788.88888888889,,,,http://miguel-hidalgo-df.properati.com.mx/pnd5_venta_departamento_miguel-hidalgo_bahia-chachalacas_178_jorge-ramirez-linares
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Torres de Potrero|,"19.333901,-99.240356",3600000.0,MXN,3567433.39,189671.34,,78.0,,46153.84615384616,,,,http://torres-de-potrero.properati.com.mx/pnd6_venta_departamento_torres-de-potrero_av-de-las-torres_jcm-bienes-raices
sell,house,|México|Distrito Federal|Gustavo A. Madero|Vasco de Quiroga|,"19.492686,-99.097877",1785000.0,MXN,1768852.34,94045.37,,234.0,,7628.205128205128,,,,http://vasco-de-quiroga.properati.com.mx/pnda_venta_casa_vasco-de-quiroga_padre-juan-bosco_0_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.363021,-99.174418",3800000.0,MXN,3765624.01,200208.63,,126.0,,30158.73015873016,,,,http://benito-juarez.properati.com.mx/pndb_venta_departamento_benito-juarez_uno_73_tecnocasa-tecnocasa-actipan
sell,apartment,|México|Distrito Federal|Iztapalapa|,"19.363469,-99.010141",539000.0,MXN,534123.97,28398.01,,50.0,,10780.0,,,,http://iztapalapa.properati.com.mx/pnde_venta_departamento_iztapalapa_gabriel-tetepa_45_victor-alberto-ramirez-diaz
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.457982,-99.19269",905000.0,MXN,896812.97,47681.26,,65.0,,13923.076923076924,,,,http://miguel-hidalgo-df.properati.com.mx/pndm_venta_departamento_miguel-hidalgo_lago-esclavos_12_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Iztapalapa|,"19.346687,-99.011513",1695000.0,MXN,1679666.57,89303.59,,115.0,,14739.130434782608,,,,http://iztapalapa.properati.com.mx/pnds_venta_casa_iztapalapa_pastora-190_8_jesus-ochoa
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.454793,-99.19992",1021750.0,MXN,1012506.88,53832.41,,65.0,,15719.23076923077,,,,http://miguel-hidalgo-df.properati.com.mx/pndv_venta_departamento_miguel-hidalgo_felipe-carrillo-puerto_692_jorge-ramirez-linares
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.508428,-99.125896",4350000.0,MXN,4310648.64,229186.2,,438.0,,9931.506849315068,,,,http://gustavo-a-madero.properati.com.mx/pne0_venta_casa_gustavo-a-madero_paranagua_0_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|La Purísima TicomAn|,"19.517598,-99.137671",855000.0,MXN,847265.37,45046.94,,64.0,,13359.375,,,,http://la-purisima-ticoman.properati.com.mx/pne9_venta_departamento_la-purisima-ticoman_rio-de-los-remedios_57_javier-perez-rodriguez
sell,apartment,|México|Distrito Federal|Coyoacán|,"19.307417,-99.125191",700030.0,MXN,693697.16,36882.11,,70.0,,10000.42857142857,,,,http://coyoacan.properati.com.mx/pnec_venta_departamento_coyoacan_rancho-tollocan_13_ivonne-santillan
sell,house,|México|Distrito Federal|Gustavo A. Madero|,,4500000.0,MXN,4459291.65,237089.17,,160.0,,28125.0,,,,http://gustavo-a-madero.properati.com.mx/pnee_venta_casa_gustavo-a-madero_cerca-de-av-politecnico_berenice-trejo
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Escandón|,"19.402151,-99.177065",804371.0,MXN,797094.26,42379.47,,90.0,,8937.455555555556,,,,http://escandon-miguel-hidalgo.properati.com.mx/pnek_venta_departamento_escandon_jose-marti_175_ivan-andres
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.42416,-99.160039",5600000.0,MXN,5550656.74,295114.27,,125.0,,44800.0,,,,http://cuauhtemoc.properati.com.mx/pnem_venta_departamento_cuauhtemoc_cordoba_1_auburn
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Daniel Garza|,"19.402944,-99.199727",1163000.0,MXN,1152479.17,61274.38,,60.0,,19383.33333333333,,,,http://daniel-garza.properati.com.mx/pnep_venta_departamento_daniel-garza_jose-ma-mendivil_13_jorge-ramirez-linares
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Escandón|,"19.401819,-99.184615",1490000.0,MXN,1476521.04,78502.86,,90.0,,16555.555555555555,,,,http://escandon-miguel-hidalgo.properati.com.mx/pner_venta_departamento_escandon_av-revolucion_170_ivan-andres
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.493006,-99.133455",3402000.0,MXN,3371224.44,179239.41,,210.0,,16200.0,,,,http://gustavo-a-madero.properati.com.mx/pnew_venta_casa_gustavo-a-madero_avenida-otavalo_0_alberto-carrillo-mendez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.383952,-99.160229",3350220.0,MXN,3319912.97,176511.31,,110.0,,30456.545454545456,,,,http://benito-juarez.properati.com.mx/pnex_venta_departamento_benito-juarez_pestalozzi_943_ivan-andres
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.395097,-99.150424",1008952.0,MXN,999824.68,53158.13,,90.0,,11210.577777777778,,,,http://benito-juarez.properati.com.mx/pnf1_venta_departamento_benito-juarez_monte-alban_115_ivan-andres
sell,house,|México|Distrito Federal|Xochimilco|,,4900000.0,MXN,4855673.26,258163.77,,340.0,,14411.764705882351,,,,http://xochimilco.properati.com.mx/pnf4_venta_casa_xochimilco_cerca-deportiva-xochimilco_berenice-trejo
