operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|México|Distrito Federal|Tláhuac|,"19.2988863462,-99.0497383475",398000.0,MXN,394493.05,20974.19,50.0,50.0,419.4838,7960.0,,,,http://tlahuac.properati.com.mx/l23s_venta_departamento_tlahuac_inversiones-hipotecarias
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.382986,-99.241837",5148000.0,MXN,5102639.4,271294.33,300.0,300.0,904.3144333333332,17160.0,,,,http://alvaro-obregon.properati.com.mx/l25e_venta_casa_alvaro-obregon_next-home
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|,"19.355751,-99.299347",2500000.0,MXN,2477971.72,131747.44,125.0,125.0,1053.97952,20000.0,,,,http://cuajimalpa-de-morelos.properati.com.mx/l25g_venta_departamento_cuajimalpa-de-morelos_mc-bienes-raices
sell,apartment,|México|Distrito Federal|Tláhuac|,"19.3040381,-99.0479188",380000.0,MXN,376651.68,20025.61,0.0,45.0,,8444.444444444445,,,,http://tlahuac.properati.com.mx/l28g_venta_departamento_tlahuac_inversiones-hipotecarias
sell,house,|México|Distrito Federal|Álvaro Obregón|Jardines del Pedregal|,"19.320661,-99.204251",3400000.0,USD,63948900.0,3400000.0,,926.0,,3671.70626349892,,,,http://jardines-del-pedregal.properati.com.mx/l2e6_venta_casa_jardines-del-pedregal_risco_100_casas-acapulco-diamante
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|,"19.390415,-99.254997",14500000.0,MXN,14372236.53,764135.18,0.0,300.0,,48333.333333333336,,,,http://cuajimalpa-de-morelos.properati.com.mx/l2hd_venta_departamento_cuajimalpa-de-morelos_masportucasa-mx
sell,apartment,|México|Distrito Federal|Benito Juárez|,,2850000.0,MXN,2824887.73,150192.08,0.0,120.0,,23750.0,,,,http://benito-juarez.properati.com.mx/l2k3_venta_departamento_benito-juarez_impulsora-de-negocios-y-promociones-s-a-de-c-v
sell,house,|México|Distrito Federal|Miguel Hidalgo|,"19.401079,-99.24807",2600000.0,USD,48902100.0,2600000.0,920.0,700.0,2826.086956521739,3714.285714285714,2.0,,,http://miguel-hidalgo-df.properati.com.mx/l2ld_venta_casa_miguel-hidalgo_next-home
sell,house,|México|Distrito Federal|Tlalpan|Santo Tomas Ajusco|,"19.214554,-99.20929",8000000.0,MXN,7927629.83,421491.87,,400.0,,20000.0,,,,http://santo-tomas-ajusco.properati.com.mx/l2lf_venta_casa_santo-tomas-ajusco_camino-a-cansacaballos_1_juan-ochoa
sell,house,|México|Distrito Federal|Tlalpan|,"19.2826426,-99.2179032",6850000.0,MXN,6789642.79,360988.0,510.0,382.0,707.8196078431373,17931.93717277487,2.0,,,http://tlalpan.properati.com.mx/l2oa_venta_casa_tlalpan_cattori-inmobiliaria-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|,"19.382275,-99.270241",8000000.0,MXN,7929509.74,421591.82,0.0,168.0,,47619.04761904762,,,,http://cuajimalpa-de-morelos.properati.com.mx/l2ol_venta_departamento_cuajimalpa-de-morelos_next-home
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Polanco|,,26000000.0,MXN,26471342.83,1407413.82,,420.0,,61904.76190476191,,3.0,,http://polanco-miguel-hidalgo.properati.com.mx/l2p4_venta_departamento_polanco_gvia-df
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Polanco|,,14000000.0,MXN,14253799.97,757838.21,,290.0,,48275.86206896552,,3.0,,http://polanco-miguel-hidalgo.properati.com.mx/l2ph_venta_departamento_polanco_gvia-df
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3748625,-99.1581747",4941700.0,MXN,5031285.78,267500.64,87.0,,3074.7200000000003,,,,,http://benito-juarez.properati.com.mx/l33n_venta_departamento_distrito-federal_class
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3884658,-99.1749545",3191000.0,MXN,3192714.28,169748.48,63.0,,2694.4203174603176,,,,,http://benito-juarez.properati.com.mx/l345_venta_departamento_distrito-federal_class
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3884658,-99.1749545",3675500.0,MXN,3677474.59,195521.95,80.0,,2444.024375,,,,,http://benito-juarez.properati.com.mx/l346_venta_departamento_distrito-federal_class
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.358005,-99.144064",2640000.0,MXN,2616117.71,139092.31,,65.0,,40615.38461538462,,,,http://benito-juarez.properati.com.mx/l36m_venta_departamento_benito-juarez_calzada-de-tlalapan_1461_irene-plata-ramirez
sell,apartment,|México|Distrito Federal|Álvaro Obregón|,"19.3414629724,-99.231813401",3821400.0,MXN,3786830.41,201336.12,0.0,96.0,,39806.25,,,,http://alvaro-obregon.properati.com.mx/l37j_venta_departamento_alvaro-obregon_redhabitat-servicios-inmobiliarios-profesionales-s-a-de-c-v
sell,house,|México|Distrito Federal|Benito Juárez|,,13650000.0,MXN,13526518.34,719170.5,490.0,230.0,1467.6948979591837,59347.82608695652,,,,http://benito-juarez.properati.com.mx/l383_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,,9800000.0,MXN,9711346.53,516327.54,153.0,153.0,3374.6898039215685,64052.28758169935,,,,http://miguel-hidalgo-df.properati.com.mx/l39m_venta_departamento_miguel-hidalgo_house-hunters-asesores
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,,600000.0,MXN,594713.1,31619.38,25.0,69.0,1264.7752,8695.652173913044,,,,http://cuauhtemoc.properati.com.mx/l3bg_venta_departamento_cuauhtemoc_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.3484479116,-99.2538289726",4500000.0,MXN,4460349.25,237145.4,189.0,218.0,1254.737566137566,20642.201834862382,2.0,,,http://alvaro-obregon.properati.com.mx/l3bw_venta_casa_alvaro-obregon_quality-hill-inmobiliaria
sell,apartment,|México|Distrito Federal|Coyoacán|,"19.330159,-99.149842",3600000.0,MXN,3567433.39,189671.34,,214.0,,16822.429906542056,,,,http://coyoacan.properati.com.mx/l3ex_venta_departamento_coyoacan_panteon_20_alfa-elite
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.442254,-99.149556",750000.0,MXN,743215.24,39514.86,,52.0,,14423.076923076924,,,,http://cuauhtemoc.properati.com.mx/l3j2_venta_departamento_cuauhtemoc_zaragoza_79_eduardo-moncada-perez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.449997,-99.18117",1400000.0,MXN,1387335.08,73761.07,,60.0,,23333.33333333333,,,,http://anahuac-miguel-hidalgo.properati.com.mx/l3jk_venta_departamento_anahuac_lago-iseo_33_barbara-gaxoet
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.454332,-99.200287",913000.0,MXN,904740.57,48102.75,,65.0,,14046.153846153846,,,,http://miguel-hidalgo-df.properati.com.mx/l3kv_venta_departamento_miguel-hidalgo_sandra-susana-diaz-alcantara
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Guadalupe Inn|,"19.358585,-99.185753",14000000.0,MXN,13873352.16,737610.77,,356.0,,39325.84269662921,,,,http://guadalupe-inn.properati.com.mx/l3ma_venta_departamento_guadalupe-inn_insurgentes-sur_0_luxence-inmobiliaria_azt
sell,apartment,|México|Distrito Federal|Gustavo A. Madero|Constitución de La República|,"19.480058,-99.099788",1200000.0,MXN,1189144.46,63223.78,,63.0,,19047.61904761905,,,,http://constitucion-de-la-republica.properati.com.mx/l3my_venta_departamento_constitucion-de-la-republica_san-juan-de-aragon_439_gilda-rivera
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|Tacuba|,"19.458383,-99.185711",850000.0,MXN,842310.64,44783.51,,85.0,,10000.0,,,,http://tacuba.properati.com.mx/l3o8_venta_departamento_tacuba_golfo-de-campeche_0_jorge-icazbalceta-m
sell,house,|México|Distrito Federal|Miguel Hidalgo|San Miguel Chapultepec|,"19.409989,-99.185975",9495123.0,MXN,9409227.48,500264.64,,307.0,,30928.73941368078,,,,http://san-miguel-chapultepec.properati.com.mx/l3qo_venta_casa_san-miguel-chapultepec_gobernador-jose-ceballos_1_yesenia-figueroa
sell,house,|México|Distrito Federal|Miguel Hidalgo|San Miguel Chapultepec|,"19.409989,-99.185975",9495123.0,MXN,9409227.48,500264.64,,307.0,,30928.73941368078,,,,http://san-miguel-chapultepec.properati.com.mx/l3qt_venta_casa_san-miguel-chapultepec_gobernador-jose-ceballos_1_yesenia-figueroa
sell,house,|México|Distrito Federal|Cuauhtémoc|,,15000000.0,MXN,14867830.91,790484.67,231.0,400.0,3422.0115584415585,37500.0,,,,http://cuauhtemoc.properati.com.mx/l418_venta_casa_cuauhtemoc_realtors-mx
sell,apartment,|México|Distrito Federal|Iztacalco|,"19.3935712,-99.113412",1900000.0,MXN,1883258.42,100128.05,85.0,85.0,1177.9770588235294,22352.941176470587,,,,http://iztacalco.properati.com.mx/l42s_venta_departamento_iztacalco_quality-bicofi
sell,house,|México|Distrito Federal|Cuajimalpa de Morelos|,,78000000.0,MXN,77312720.87,4110520.29,5236.0,591.0,785.0497116119175,131979.6954314721,2.0,,,http://cuajimalpa-de-morelos.properati.com.mx/l46y_venta_casa_cuajimalpa-de-morelos_eka-soluciones-inmobiliarias
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.443178,-99.20237",9403995.0,MXN,9318923.92,495463.43,,288.0,,32652.760416666668,,,,http://miguel-hidalgo-df.properati.com.mx/l4d9_venta_departamento_miguel-hidalgo_arq-hector-nolasco_9qk
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.443178,-99.20237",7927625.0,MXN,7855909.45,417678.68,,243.0,,32623.97119341564,,,,http://miguel-hidalgo-df.properati.com.mx/l4dj_venta_departamento_miguel-hidalgo_arq-hector-nolasco_9qk
sell,house,|México|Distrito Federal|Gustavo A. Madero|Guadalupe Proletaria|,"19.520075,-99.153229",4500000.0,MXN,4459291.65,237089.17,,120.0,,37500.0,,,,http://guadalupe-proletaria.properati.com.mx/l4ib_venta_casa_guadalupe-proletaria_jorge-icazbalceta-m
sell,house,|México|Distrito Federal|Tlalpan|Héroes de Padierna|,"19.283408,-99.218643",4000000.0,MXN,3963814.82,210745.93,,321.0,,12461.059190031152,,,,http://heroes-de-padierna-tlalpan.properati.com.mx/l4ja_venta_casa_heroes-de-padierna_huhuetan_1_encontrandomilugar-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.36594,-99.163153",4850000.0,MXN,4806125.47,255529.44,,122.0,,39754.098360655735,,,,http://benito-juarez.properati.com.mx/l4k8_venta_departamento_benito-juarez_benito-juarez_1_arq-hector-nolasco_9qk
sell,house,|México|Distrito Federal|Iztapalapa|,"19.305361,-99.072311",2850000.0,MXN,2824217.96,150156.47,,240.0,,11875.0,,,,http://iztapalapa.properati.com.mx/l4kq_venta_casa_iztapalapa_ejidos-del-moral_viso-sur
sell,apartment,|México|Distrito Federal|Venustiano Carranza|,"19.416439,-99.125632",1290000.0,MXN,1278330.23,67965.56,,60.0,,21500.0,,,,http://venustiano-carranza.properati.com.mx/l4mu_venta_departamento_venustiano-carranza_ixnahualtongo_99_novahogar
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.401079,-99.24807",12500000.0,MXN,12386921.49,658581.04,,250.0,,50000.0,,,,http://miguel-hidalgo-df.properati.com.mx/l4qc_venta_departamento_miguel-hidalgo_secretaria-de-marina_promociones-duo
sell,store,|México|Distrito Federal|Azcapotzalco|,"19.475911,-99.147985",2100000.0,MXN,2081002.72,110641.61,,86.0,,24418.60465116279,,,,http://azcapotzalco.properati.com.mx/l4qp_venta_local_azcapotzalco_santiago-perez
sell,store,|México|Distrito Federal|Cuauhtémoc|,"19.447489,-99.130191",1000000.0,MXN,990953.65,52686.48,,80.0,,12500.0,,,,http://cuauhtemoc.properati.com.mx/l4sb_venta_local_cuauhtemoc_jesus-carranza_57_fabiola-melgoza
sell,house,|México|Distrito Federal|Benito Juárez|,"19.381729,-99.164986",11000000.0,MXN,10900491.0,579551.32,,292.0,,37671.232876712325,,,,http://benito-juarez.properati.com.mx/l4tv_venta_casa_benito-juarez_providencia_0_invest4-real-estate
sell,house,|México|Distrito Federal|Iztapalapa|,"19.357819,-99.054344",2650000.0,MXN,2626027.34,139619.18,110.0,300.0,1269.2652727272728,8833.333333333334,2.0,,,http://iztapalapa.properati.com.mx/l4zq_venta_casa_iztapalapa_inmobiliaria-cedruss
sell,apartment,|México|Distrito Federal|Álvaro Obregón|,"19.3394758,-99.2170654",3500000.0,MXN,3468337.99,184402.69,0.0,113.0,,30973.451327433628,,,,http://alvaro-obregon.properati.com.mx/l51q_venta_departamento_alvaro-obregon_mega-soluciones
sell,house,|México|Distrito Federal|Iztapalapa|,"19.3494158,-99.0215906",750000.0,MXN,743215.24,39514.86,25.0,52.0,1580.5944,14423.076923076924,,,,http://iztapalapa.properati.com.mx/l52w_venta_casa_iztapalapa_inmoponce
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.4067843,-99.1956969",880000.0,MXN,872246.06,46375.1,45.0,45.0,1030.5577777777778,19555.555555555555,,,,http://miguel-hidalgo-df.properati.com.mx/l55b_venta_departamento_miguel-hidalgo_quality-bicofi
sell,house,|México|Distrito Federal|Coyoacán|,,5680000.0,MXN,5629951.87,299330.19,162.0,156.0,1847.7172222222223,36410.256410256414,,,,http://coyoacan.properati.com.mx/l55o_venta_casa_coyoacan_casabonita-inmobiliaria
sell,house,|México|Distrito Federal|Coyoacán|,,5900000.0,MXN,5848013.48,310923.97,162.0,170.0,1919.2837654320983,34705.882352941175,,,,http://coyoacan.properati.com.mx/l562_venta_casa_coyoacan_casabonita-inmobiliaria
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|,"19.4010571,-99.2547744",11200000.0,MXN,11101313.68,590228.55,300.0,0.0,1967.4285,,,,,http://cuajimalpa-de-morelos.properati.com.mx/l59h_venta_departamento_cuajimalpa-de-morelos_m-m-consultores-inmobiliarios
sell,apartment,|México|Distrito Federal|Xochimilco|,"19.2777130408,-99.1219578311",1549000.0,MXN,1535351.2,81630.71,80.0,70.0,1020.383875,22128.571428571428,,,,http://xochimilco.properati.com.mx/l5aq_venta_departamento_xochimilco_inmobiliaria-eti
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.4281696,-99.2199306",1700000.0,USD,31974450.0,1700000.0,350.0,0.0,4857.142857142857,,,,,http://miguel-hidalgo-df.properati.com.mx/l5dm_venta_departamento_miguel-hidalgo_m-m-consultores-inmobiliarios
sell,apartment,|México|Distrito Federal|Iztapalapa|,"19.3324251,-99.0617338",550000.0,MXN,545153.65,28984.43,0.0,60.0,,9166.666666666666,,,,http://iztapalapa.properati.com.mx/l5dy_venta_departamento_iztapalapa_inmoponce
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3748625,-99.1581747",4300500.0,MXN,4378461.74,232791.65,74.0,,3145.833108108108,,,,,http://benito-juarez.properati.com.mx/l5f3_venta_departamento_benito-juarez_class
sell,apartment,|México|Distrito Federal|Iztapalapa|Desarrollo Urbano Quetzalcoatl|,"19.32469,-99.039146",341000.0,MXN,337915.2,17966.09,,50.0,,6820.0,,,,http://desarrollo-urbano-quetzalcoatl.properati.com.mx/l5ff_venta_departamento_desarrollo-urbano-quetzalcoatl_villa-feliche_50_miguel-angel-heredia-juarez
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.433077,-99.198212",1350000.0,USD,25391475.0,1350000.0,,240.0,,5625.0,,,,http://miguel-hidalgo-df.properati.com.mx/l5fm_venta_departamento_miguel-hidalgo_gloria-cisneros-hernandez
sell,house,|México|Distrito Federal|Tlalpan|,"19.2881277,-99.1383849",4890000.0,MXN,4845763.63,257636.9,144.0,254.0,1789.1451388888888,19251.96850393701,,,,http://tlalpan.properati.com.mx/l5lr_venta_casa_tlalpan_infinity-bienes-raices
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,,30950000.0,MXN,30670017.89,1630646.67,284.0,284.0,5741.713626760563,108978.87323943662,,,,http://miguel-hidalgo-df.properati.com.mx/l5md_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.3314699,-99.2003825",19800000.0,MXN,19620883.69,1043192.37,890.0,530.0,1172.1262584269664,37358.49056603773,,,,http://alvaro-obregon.properati.com.mx/l5nm_venta_casa_alvaro-obregon_redhabitat-servicios-inmobiliarios-profesionales-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3955732459,-99.1732661426",8500000.0,MXN,8423106.66,447835.11,225.0,190.0,1990.3782666666664,44736.84210526316,,,,http://benito-juarez.properati.com.mx/l5oh_venta_departamento_benito-juarez_casa-real-servicios-inmobiliarios
sell,house,|México|Distrito Federal|Cuajimalpa de Morelos|,,1650000.0,MXN,1635073.49,86932.69,200.0,200.0,434.66345,8250.0,,,,http://cuajimalpa-de-morelos.properati.com.mx/l5vs_venta_casa_cuajimalpa-de-morelos_next-home
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.389791,-99.164696",4094000.0,MXN,4056964.48,215698.46,,85.0,,48164.705882352944,,,,http://benito-juarez.properati.com.mx/l610_venta_departamento_benito-juarez_gabriel-mancera_0_four-brokers-asociados_axo
sell,apartment,|México|Distrito Federal|Álvaro Obregón|Lomas de Santa Fe|,"19.386036,-99.240991",23655000.0,MXN,23441010.41,1246298.77,,351.0,,67393.16239316239,,,,http://lomas-de-santa-fe.properati.com.mx/l61f_venta_departamento_lomas-de-santa-fe_cerrada-de-vasco-de-quiroga_0_four-brokers-asociados_axo
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.389791,-99.164696",7714000.0,MXN,7644216.96,406423.53,,150.0,,51426.66666666666,,,,http://benito-juarez.properati.com.mx/l61h_venta_departamento_benito-juarez_gabriel-mancera_0_four-brokers-asociados_axo
sell,house,|México|Distrito Federal|Tlalpan|,"19.258883,-99.165978",6450000.0,MXN,6391651.55,339827.82,,325.0,,19846.153846153848,,,,http://tlalpan.properati.com.mx/l61l_venta_casa_tlalpan_tecorral_10_alfa-elite
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.374796,-99.1522",4678800.0,MXN,4636474.3,246509.52,,111.0,,42151.35135135135,,,,http://benito-juarez.properati.com.mx/l6a7_venta_departamento_benito-juarez_viaducto_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.374796,-99.1522",4989450.0,MXN,4944313.96,262876.57,,107.0,,46630.3738317757,,,,http://benito-juarez.properati.com.mx/l6aq_venta_departamento_benito-juarez_viaducto_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,house,|México|Distrito Federal|Coyoacán|Pueblo de los Reyes|,"19.334682,-99.151054",5900000.0,MXN,5846626.92,310850.25,,156.0,,37820.51282051282,,,,http://pueblo-de-los-reyes.properati.com.mx/l6az_venta_casa_pueblo-de-los-reyes_monserrat_100_casa-bonita
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.374796,-99.1522",4667550.0,MXN,4625325.94,245916.79,,107.0,,43621.96261682243,,,,http://benito-juarez.properati.com.mx/l6be_venta_departamento_benito-juarez_viaducto_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,apartment,|México|Distrito Federal|Cuauhtémoc|,"19.408081,-99.169595",5150000.0,MXN,5103411.68,271335.39,,150.0,,34333.333333333336,,,,http://cuauhtemoc.properati.com.mx/l6d0_venta_departamento_cuauhtemoc_aguascalientes_167_german-franco
sell,apartment,|México|Distrito Federal|Álvaro Obregón|,"19.3349552,-99.2233579",3650000.0,MXN,3617838.86,192351.27,125.0,125.0,1538.81016,29200.0,,,,http://alvaro-obregon.properati.com.mx/l6na_venta_departamento_alvaro-obregon_inmobiliaria-cedruss
sell,house,|México|Distrito Federal|Azcapotzalco|San Antonio|,,420000.0,USD,7899570.0,420000.0,,3.0,,140000.0,,3.0,,http://san-antonio.properati.com.mx/l6ue_venta_casa_san-antonio_grupo-via-inmuebles_76k
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,,700000.0,USD,13165950.0,700000.0,0.0,160.0,,4375.0,,,,http://miguel-hidalgo-df.properati.com.mx/l6z4_venta_departamento_miguel-hidalgo_bh-bienes-raices
sell,house,|México|Distrito Federal|Cuajimalpa de Morelos|,,15700000.0,MXN,15557973.46,827177.79,380.0,420.0,2176.7836578947367,37380.95238095238,,,,http://cuajimalpa-de-morelos.properati.com.mx/l70b_venta_casa_cuajimalpa-de-morelos_merloni
sell,house,|México|Distrito Federal|Iztapalapa|,"19.3870644,-99.0362059",2550000.0,MXN,2526931.94,134350.53,158.0,300.0,850.3198101265823,8500.0,,,,http://iztapalapa.properati.com.mx/l741_venta_casa_iztapalapa_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|México|Distrito Federal|Azcapotzalco|,"19.509401,-99.203751",710000.0,MXN,703577.08,37407.4,0.0,0.0,,,,,,http://azcapotzalco.properati.com.mx/l75t_venta_casa_azcapotzalco_vivir-bien
sell,house,|México|Distrito Federal|Cuajimalpa de Morelos|,"19.3919021903,-99.2553806305",1750000.0,USD,32914875.0,1750000.0,430.0,560.0,4069.767441860465,3125.0,,,,http://cuajimalpa-de-morelos.properati.com.mx/l78a_venta_casa_cuajimalpa-de-morelos_diamond-house-bienes-raices-mazal-consultores-sc
sell,house,|México|Distrito Federal|Tlalpan|,"19.2978096162,-99.1934421667",26000000.0,MXN,25770906.95,1370173.43,461.0,780.0,2972.1766377440345,33333.333333333336,2.0,,,http://tlalpan.properati.com.mx/l78f_venta_casa_tlalpan_mega-soluciones
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.3765376,-99.1757994",9955000.0,MXN,9867283.67,524618.32,0.0,240.0,,41479.16666666666,,,,http://benito-juarez.properati.com.mx/l79e_venta_departamento_benito-juarez_circulo-bienes-raices
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.435359,-99.210742",1126356.0,USD,21185066.82,1126356.0,,162.0,,6952.814814814815,,,,http://miguel-hidalgo-df.properati.com.mx/l7ip_venta_departamento_miguel-hidalgo_horacio_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,house,|México|Distrito Federal|Álvaro Obregón|,"19.369862,-99.268166",12000000.0,MXN,11891444.66,632237.8,,330.0,,36363.63636363636,,,,http://alvaro-obregon.properati.com.mx/l7kk_venta_casa_alvaro-obregon_alberto-einstein_9_michael-martinez
sell,house,|México|Distrito Federal|Miguel Hidalgo|Anahuac|,"19.449278,-99.174465",8997000.0,MXN,8915610.62,474020.29,,300.0,,29990.0,,,,http://anahuac-miguel-hidalgo.properati.com.mx/l7ko_venta_casa_anahuac_lago-chapala_15_maria-de-los-angeles-bautista
sell,apartment,|México|Distrito Federal|Miguel Hidalgo|,"19.435359,-99.210742",1126356.0,USD,21185066.82,1126356.0,,162.0,,6952.814814814815,,,,http://miguel-hidalgo-df.properati.com.mx/l7kt_venta_departamento_miguel-hidalgo_horacio_1_lorena-kuri
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.386545,-99.144006",2370395.0,MXN,2348951.62,124887.77,,60.0,,39506.583333333336,,,,http://benito-juarez.properati.com.mx/l7l8_venta_departamento_benito-juarez_victor-hugo_1_poga-servicios-inmobiliarios-s-a-de-c-v
sell,house,|México|Distrito Federal|Gustavo A. Madero|,"19.530396,-99.149299",1950000.0,MXN,1932359.71,102738.64,,135.0,,14444.444444444443,,,,http://gustavo-a-madero.properati.com.mx/l7lb_venta_casa_gustavo-a-madero_1er-andador-del-rio-san-joaquin_michael-martinez
sell,apartment,|México|Distrito Federal|Benito Juárez|,"19.386545,-99.144006",2370395.0,MXN,2348951.62,124887.77,,60.0,,39506.583333333336,,,,http://benito-juarez.properati.com.mx/l7ln_venta_departamento_benito-juarez_victor-hugo_1_lorena-kuri
sell,apartment,|México|Distrito Federal|Cuajimalpa de Morelos|Santa Fe Cuajimalpa|,,9450000.0,MXN,9364512.71,497887.27,,210.0,,45000.0,,,,http://santa-fe-cuajimalpa.properati.com.mx/l82p_venta_departamento_alvaro-obregon_bernardo-quintana_0_four-brokers-asociados_axo
